Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779198663,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198664,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198665,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198666,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198667,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198668,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198669,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198670,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198671,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198672,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198673,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198674,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198675,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198676,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198677,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198678,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
1779198679,424,,Aggregated,0.000000,0.000000,840,30000,60000,60000,89000,90000,90000,90000,90000,90000,90000,277,105,840.0,27772.86381455235,113.8344840001082,89627.88940199971,103.16967509025271
